"ID","Replicate Number","Destination Herbarium","NOCA Acc Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number Numeric","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
232,1.00,"NOCA",656.00,24333.00,32160.00,356909.00,"2003 North Cascades National Park Foray","Rosaceae","Luetkea pectinata","Luetkea","pectinata","(Pursh) Kuntze",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Peter F. Zika",,18844.00,,"18844","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands among granite boulders.  Subalpine meadow in valley floor.","Flowers white.  Rhizomatous.  Common.",,"Native",,,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
233,2.00,"WTU",656.00,24521.00,32160.00,356909.00,"2003 North Cascades National Park Foray","Rosaceae","Luetkea pectinata","Luetkea","pectinata","(Pursh) Kuntze",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Peter F. Zika",,18844.00,,"18844","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands among granite boulders.  Subalpine meadow in valley floor.","Flowers white.  Rhizomatous.  Common.",,"Native",,,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
234,3.00,"UBC",656.00,24618.00,32160.00,356909.00,"2003 North Cascades National Park Foray","Rosaceae","Luetkea pectinata","Luetkea","pectinata","(Pursh) Kuntze",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Peter F. Zika",,18844.00,,"18844","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands among granite boulders.  Subalpine meadow in valley floor.","Flowers white.  Rhizomatous.  Common.",,"Native",,,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
235,1.00,"NOCA",656.00,24216.00,32161.00,356855.00,"2003 North Cascades National Park Foray","Rosaceae","Potentilla flabellifolia","Potentilla","flabellifolia","Hook.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Sarah Gage",,7499.00,,"7499","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).  South facing slope.","Petals bright yellow-orange.  Common.  Growing near stream.",,"Native",,,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
236,2.00,"WTU",656.00,24427.00,32161.00,356855.00,"2003 North Cascades National Park Foray","Rosaceae","Potentilla flabellifolia","Potentilla","flabellifolia","Hook.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Sarah Gage",,7499.00,,"7499","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).  South facing slope.","Petals bright yellow-orange.  Common.  Growing near stream.",,"Native",,,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
237,3.00,"UBC",656.00,24559.00,32161.00,356855.00,"2003 North Cascades National Park Foray","Rosaceae","Potentilla flabellifolia","Potentilla","flabellifolia","Hook.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Sarah Gage",,7499.00,,"7499","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).  South facing slope.","Petals bright yellow-orange.  Common.  Growing near stream.",,"Native",,,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
238,1.00,"NOCA",656.00,24264.00,32162.00,356820.00,"2003 North Cascades National Park Foray","Scrophulariaceae","Mimulus tilingii var. caespitosus","Mimulus","tilingii","Regel","var.","caespitosus","(Greene) Grant",,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,101.00,,"101","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Growing in clumps on gravel bar adjacent to Fisher Creek.  Flowers yellow, red spots in throat, rhizomes present.",,"Native","Flowering",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
239,2.00,"WTU",656.00,24469.00,32162.00,356820.00,"2003 North Cascades National Park Foray","Scrophulariaceae","Mimulus tilingii var. caespitosus","Mimulus","tilingii","Regel","var.","caespitosus","(Greene) Grant",,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,101.00,,"101","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Growing in clumps on gravel bar adjacent to Fisher Creek.  Flowers yellow, red spots in throat, rhizomes present.",,"Native","Flowering",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
240,1.00,"NOCA",656.00,24273.00,32163.00,356930.00,"2003 North Cascades National Park Foray","Rosaceae","Spiraea splendens var. splendens","Spiraea","splendens","Baumann ex K. Koch","var.","splendens",,,,,,2.00,"Ben Legler",17.00,"Nov",2005.00,,,"Jeff Walker",,110.00,,"110","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Common in scattered clumps, up to 4 feet tall.  Associated wtih Salix and Vaccinium.  Flowers pink.",,"Native","Flowering",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
241,2.00,"WTU",656.00,24478.00,32163.00,356930.00,"2003 North Cascades National Park Foray","Rosaceae","Spiraea splendens var. splendens","Spiraea","splendens","Baumann ex K. Koch","var.","splendens",,,,,,2.00,"Ben Legler",17.00,"Nov",2005.00,,,"Jeff Walker",,110.00,,"110","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Common in scattered clumps, up to 4 feet tall.  Associated wtih Salix and Vaccinium.  Flowers pink.",,"Native","Flowering",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
242,3.00,"UBC",656.00,24595.00,32163.00,356930.00,"2003 North Cascades National Park Foray","Rosaceae","Spiraea splendens var. splendens","Spiraea","splendens","Baumann ex K. Koch","var.","splendens",,,,,,2.00,"Ben Legler",17.00,"Nov",2005.00,,,"Jeff Walker",,110.00,,"110","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Common in scattered clumps, up to 4 feet tall.  Associated wtih Salix and Vaccinium.  Flowers pink.",,"Native","Flowering",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
243,1.00,"NOCA",656.00,24265.00,32164.00,356921.00,"2003 North Cascades National Park Foray","Scrophulariaceae","Castilleja parviflora var. albida","Castilleja","parviflora","Bong.","var.","albida","(Pennell) Ownbey",,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,102.00,,"102","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Herbaceous.","Scattered in meadows, not very common.  White bracts with pinkish base.",,"Native",,,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
244,2.00,"WTU",656.00,24470.00,32164.00,356921.00,"2003 North Cascades National Park Foray","Scrophulariaceae","Castilleja parviflora var. albida","Castilleja","parviflora","Bong.","var.","albida","(Pennell) Ownbey",,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,102.00,,"102","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Herbaceous.","Scattered in meadows, not very common.  White bracts with pinkish base.",,"Native",,,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
245,1.00,"NOCA",656.00,24274.00,32165.00,356929.00,"2003 North Cascades National Park Foray","Ericaceae","Phyllodoce empetriformis","Phyllodoce","empetriformis","(Sw.) D. Don",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Jeff Walker",,111.00,,"111","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Common in clumps throughout meadow, growing in areas that are a bit drier.  In fruit.  Low growing, forming mats.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
246,2.00,"WTU",656.00,24479.00,32165.00,356929.00,"2003 North Cascades National Park Foray","Ericaceae","Phyllodoce empetriformis","Phyllodoce","empetriformis","(Sw.) D. Don",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Jeff Walker",,111.00,,"111","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Common in clumps throughout meadow, growing in areas that are a bit drier.  In fruit.  Low growing, forming mats.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
247,1.00,"NOCA",656.00,24275.00,32166.00,356928.00,"2003 North Cascades National Park Foray","Ericaceae","Vaccinium deliciosum","Vaccinium","deliciosum","Piper",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Jeff Walker",,112.00,,"112","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Scattered clumps, growing with Spiraea.  In fruit.  Up to 3 feet tall.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
248,2.00,"WTU",656.00,24480.00,32166.00,356928.00,"2003 North Cascades National Park Foray","Ericaceae","Vaccinium deliciosum","Vaccinium","deliciosum","Piper",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Jeff Walker",,112.00,,"112","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Scattered clumps, growing with Spiraea.  In fruit.  Up to 3 feet tall.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
249,1.00,"NOCA",656.00,24279.00,32167.00,356924.00,"2003 North Cascades National Park Foray","Scrophulariaceae","Veronica wormskjoldii","Veronica","wormskjoldii","Roem. & Schult.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,116.00,,"116","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","All past flowering.  Fruits greenish-blue, scattered along water courses.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
250,2.00,"WTU",656.00,24484.00,32167.00,356924.00,"2003 North Cascades National Park Foray","Scrophulariaceae","Veronica wormskjoldii","Veronica","wormskjoldii","Roem. & Schult.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,116.00,,"116","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","All past flowering.  Fruits greenish-blue, scattered along water courses.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
251,3.00,"UBC",656.00,24598.00,32167.00,356924.00,"2003 North Cascades National Park Foray","Scrophulariaceae","Veronica wormskjoldii","Veronica","wormskjoldii","Roem. & Schult.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,116.00,,"116","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","All past flowering.  Fruits greenish-blue, scattered along water courses.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
252,1.00,"NOCA",656.00,24286.00,32168.00,355944.00,"2003 North Cascades National Park Foray","Valerianaceae","Valeriana sitchensis","Valeriana","sitchensis","Bong.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Jeff Walker",,123.00,,"123","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Scattered.  Flowers all past, rhizomatous.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
253,2.00,"WTU",656.00,24649.00,32168.00,355944.00,"2003 North Cascades National Park Foray","Valerianaceae","Valeriana sitchensis","Valeriana","sitchensis","Bong.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,,,"Jeff Walker",,123.00,,"123","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Scattered.  Flowers all past, rhizomatous.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
254,1.00,"NOCA",656.00,24308.00,32169.00,356955.00,"2003 North Cascades National Park Foray","Crassulaceae","Sedum divergens","Sedum","divergens","Wats.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,145.00,,"145","Sharon Rodman, Nancy Job",24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Ragged Ridge below Mesahchie Peak.",5355.00,,1633.00,,48.00,34.00,19.34,"N",120.00,52.00,56.67,"W","WGS 90",,"Calc. from UTM",10.00,657111.19,5381918.64,,,"Field notes","35N","16E",4.00,,"South facing talus slope with small tributary (to Fisher Creek).  Stream flows down series of cascades and through an ice tunnel.  Downslope end of talus is dry.","Uncommon.  Towards downslope end of talus field.  Flowers yellow.  Leaves succulent and rounded, ranging in color from green to purple.",,"Native","Flowering & Fruiting",,"{E251188F-5767-442F-BF25-85ABA12CF1CE}",657111.18,5381918.63,"NAD83","OK","Natalya Antonova"
255,2.00,"WTU",656.00,24504.00,32169.00,356955.00,"2003 North Cascades National Park Foray","Crassulaceae","Sedum divergens","Sedum","divergens","Wats.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,145.00,,"145","Sharon Rodman, Nancy Job",24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Ragged Ridge below Mesahchie Peak.",5355.00,,1633.00,,48.00,34.00,19.34,"N",120.00,52.00,56.67,"W","WGS 90",,"Calc. from UTM",10.00,657111.19,5381918.64,,,"Field notes","35N","16E",4.00,,"South facing talus slope with small tributary (to Fisher Creek).  Stream flows down series of cascades and through an ice tunnel.  Downslope end of talus is dry.","Uncommon.  Towards downslope end of talus field.  Flowers yellow.  Leaves succulent and rounded, ranging in color from green to purple.",,"Native","Flowering & Fruiting",,"{E251188F-5767-442F-BF25-85ABA12CF1CE}",657111.18,5381918.63,"NAD83","OK","Natalya Antonova"
256,1.00,"NOCA",656.00,24316.00,32170.00,356913.00,"2003 North Cascades National Park Foray","Brassicaceae","Arabis drummondii","Arabis","drummondii","Gray",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,,,"Jeff Walker",,153.00,,"153","Sharon Rodman, Nancy Job",24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Ragged Ridge below Mesahchie Peak.",5355.00,,1633.00,,48.00,34.00,19.34,"N",120.00,52.00,56.67,"W","WGS 98",,"Calc. from UTM",10.00,657111.19,5381918.64,,,"Field notes","35N","16E",4.00,,"South facing talus slope with small tributary (to Fisher Creek).  Stream flows down series of cascades and through an ice tunnel.  Downslope end of talus is dry.","Uncommon.  Growing at downslope edge of talus slope.  In fruit.",,"Native","Fruiting",,"{E251188F-5767-442F-BF25-85ABA12CF1CE}",657111.18,5381918.63,"NAD83","OK","Natalya Antonova"
