"ID","Replicate Number","Destination Herbarium","NOCA Accession Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
180,2.00,"WTU",656.00,12499.00,6286.00,,"2004 North Cascades National Park Forays","Portulacaceae","Lewisia columbiana var. columbiana","Lewisia","columbiana","(Howell) Robins.","var.","columbiana",,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1259.00,,"1259","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Full sun, dry pockets of soil on granitic ledges above east shore, south aspect; over granite.","Stout roots, leaves erect, flowers pink with dark pink stripes, petals 7 mm long.",,"Native","Flowering",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
181,3.00,"UBC",656.00,12500.00,6286.00,,"2004 North Cascades National Park Forays","Portulacaceae","Lewisia columbiana var. columbiana","Lewisia","columbiana","(Howell) Robins.","var.","columbiana",,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1259.00,,"1259","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Full sun, dry pockets of soil on granitic ledges above east shore, south aspect; over granite.","Stout roots, leaves erect, flowers pink with dark pink stripes, petals 7 mm long.",,"Native","Flowering",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
182,1.00,"NOCA",656.00,12501.00,6287.00,,"2004 North Cascades National Park Forays","Scrophulariaceae","Castilleja parviflora var. albida","Castilleja","parviflora","Bong.","var.","albida","(Pennell) Ownbey",,,,,1.00,"Sarah Gage",23.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1260.00,,"1260","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Moist lush herbaceous meadow with Veratrum viride, 10 meters from north shore, partial shade; over granite.","Common.",,"Native","Flowering",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
183,2.00,"WTU",656.00,12502.00,6287.00,,"2004 North Cascades National Park Forays","Scrophulariaceae","Castilleja parviflora var. albida","Castilleja","parviflora","Bong.","var.","albida","(Pennell) Ownbey",,,,,1.00,"Sarah Gage",23.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1260.00,,"1260","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Moist lush herbaceous meadow with Veratrum viride, 10 meters from north shore, partial shade; over granite.","Common.",,"Native","Flowering",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
184,3.00,"UBC",656.00,12503.00,6287.00,,"2004 North Cascades National Park Forays","Scrophulariaceae","Castilleja parviflora var. albida","Castilleja","parviflora","Bong.","var.","albida","(Pennell) Ownbey",,,,,1.00,"Sarah Gage",23.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1260.00,,"1260","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Moist lush herbaceous meadow with Veratrum viride, 10 meters from north shore, partial shade; over granite.","Common.",,"Native","Flowering",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
185,1.00,"NOCA",656.00,12504.00,6288.00,,"2004 North Cascades National Park Forays","Poaceae","Poa secunda ssp. secunda","Poa","secunda","Presl.","ssp.","secunda",,,,,,1.00,"Sarah Gage",27.00,"Oct",2004.00,"Jepson",,"Steve Hahn",,1261.00,,"1261","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry ledge, over granite; partial shade, near north shore.","Cespitose.",,"Native","Flowering",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
186,2.00,"WTU",656.00,12505.00,6288.00,,"2004 North Cascades National Park Forays","Poaceae","Poa secunda ssp. secunda","Poa","secunda","Presl.","ssp.","secunda",,,,,,1.00,"Sarah Gage",27.00,"Oct",2004.00,"Jepson",,"Steve Hahn",,1261.00,,"1261","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry ledge, over granite; partial shade, near north shore.","Cespitose.",,"Native","Flowering",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
187,1.00,"NOCA",656.00,12506.00,6289.00,,"2004 North Cascades National Park Forays","Pinaceae","Larix lyallii","Larix","lyallii","Parl.",,,,,,,,1.00,"Sarah Gage",25.00,"Aug",2004.00,"H&C",,"Steve Hahn",,1262.00,,"1262","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Trees near south shore; over granite.","Bark platy, pale orangish-brown, 20 meters tall, leaves slightly blue green, with female cones.",,"Native","Fruiting",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
188,2.00,"WTU",656.00,12507.00,6289.00,,"2004 North Cascades National Park Forays","Pinaceae","Larix lyallii","Larix","lyallii","Parl.",,,,,,,,1.00,"Sarah Gage",25.00,"Aug",2004.00,"H&C",,"Steve Hahn",,1262.00,,"1262","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Trees near south shore; over granite.","Bark platy, pale orangish-brown, 20 meters tall, leaves slightly blue green, with female cones.",,"Native","Fruiting",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
189,3.00,"UBC",656.00,12508.00,6289.00,,"2004 North Cascades National Park Forays","Pinaceae","Larix lyallii","Larix","lyallii","Parl.",,,,,,,,1.00,"Sarah Gage",25.00,"Aug",2004.00,"H&C",,"Steve Hahn",,1262.00,,"1262","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Trees near south shore; over granite.","Bark platy, pale orangish-brown, 20 meters tall, leaves slightly blue green, with female cones.",,"Native","Fruiting",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
190,1.00,"NOCA",656.00,12509.00,6290.00,,"2004 North Cascades National Park Forays","Pinaceae","Picea engelmannii var. engelmannii","Picea","engelmannii","Parry ex Engelmann","var.","engelmannii",,,,,,1.00,"David Giblin",30.00,"Nov",2004.00,"FNA",,"Steve Hahn",,1263.00,,"1263","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Near south shore; over granite.","12 meter trees, leaves green, pungent, slightly shiny.",,"Native","Fruiting",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
191,2.00,"WTU",656.00,12510.00,6290.00,,"2004 North Cascades National Park Forays","Pinaceae","Picea engelmannii var. engelmannii","Picea","engelmannii","Parry ex Engelmann","var.","engelmannii",,,,,,1.00,"David Giblin",30.00,"Nov",2004.00,"FNA",,"Steve Hahn",,1263.00,,"1263","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Near south shore; over granite.","12 meter trees, leaves green, pungent, slightly shiny.",,"Native","Fruiting",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
192,1.00,"NOCA",656.00,12511.00,6291.00,,"2004 North Cascades National Park Forays","Pinaceae","Tsuga mertensiana","Tsuga","mertensiana","(Bong.) Carr.",,,,,,,,1.00,"Sarah Gage",25.00,"Aug",2004.00,"H&C",,"Steve Hahn",,1264.00,,"1264","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Trees near south shore; over granite.","10 meters or less tall, with female cones.",,"Native","Fruiting",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
193,2.00,"WTU",656.00,12512.00,6291.00,,"2004 North Cascades National Park Forays","Pinaceae","Tsuga mertensiana","Tsuga","mertensiana","(Bong.) Carr.",,,,,,,,1.00,"Sarah Gage",25.00,"Aug",2004.00,"H&C",,"Steve Hahn",,1264.00,,"1264","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.6 air km southwest of McAlester Lake, unnamed pond at northeast end of Rainbow Ridge.",6111.00,,1863.00,,48.00,24.97,0.00,"N",120.00,41.08,0.00,"W",,,"GPS reading",10.00,671314.32,5365146.94,"WGS 84",,"Calc. from Lat-Long",,,,,"Trees near south shore; over granite.","10 meters or less tall, with female cones.",,"Native","Fruiting",,"{27FD8130-335A-4A50-9E1A-0B94BC55E5AA}",671314.31,5365146.93,"NAD83","OK","Natalya Antonova"
194,1.00,"NOCA",656.00,12513.00,6292.00,,"2004 North Cascades National Park Forays","Apiaceae","Lomatium brandegei","Lomatium","brandegei","(Coult. & Rose) Macbr.",,,,,,,,1.00,"Sarah Gage",29.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1265.00,,"1265","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Leaves slightly blue green, forming large clumps, husky, long (12"" +) taproot, common.",,"Native","Fruiting",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
195,2.00,"WTU",656.00,12514.00,6292.00,,"2004 North Cascades National Park Forays","Apiaceae","Lomatium brandegei","Lomatium","brandegei","(Coult. & Rose) Macbr.",,,,,,,,1.00,"Sarah Gage",29.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1265.00,,"1265","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Leaves slightly blue green, forming large clumps, husky, long (12"" +) taproot, common.",,"Native","Fruiting",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
196,3.00,"UBC",656.00,12515.00,6292.00,,"2004 North Cascades National Park Forays","Apiaceae","Lomatium brandegei","Lomatium","brandegei","(Coult. & Rose) Macbr.",,,,,,,,1.00,"Sarah Gage",29.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1265.00,,"1265","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Leaves slightly blue green, forming large clumps, husky, long (12"" +) taproot, common.",,"Native","Fruiting",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
197,1.00,"NOCA",656.00,12516.00,6293.00,,"2004 North Cascades National Park Forays","Asteraceae","Aster engelmannii","Aster","engelmannii","(Eat.) Gray",,,,,,,,1.00,"Sarah Gage",30.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1266.00,,"1266","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Leaves to 2.7 cm wide, rays lilac, occasional, (and larger lower on mountain with leaves to 3.8 cm wide).",,"Native","Flowering",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
198,2.00,"WTU",656.00,12517.00,6293.00,,"2004 North Cascades National Park Forays","Asteraceae","Aster engelmannii","Aster","engelmannii","(Eat.) Gray",,,,,,,,1.00,"Sarah Gage",30.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1266.00,,"1266","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Leaves to 2.7 cm wide, rays lilac, occasional, (and larger lower on mountain with leaves to 3.8 cm wide).",,"Native","Flowering",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
199,3.00,"UBC",656.00,12518.00,6293.00,,"2004 North Cascades National Park Forays","Asteraceae","Aster engelmannii","Aster","engelmannii","(Eat.) Gray",,,,,,,,1.00,"Sarah Gage",30.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1266.00,,"1266","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Leaves to 2.7 cm wide, rays lilac, occasional, (and larger lower on mountain with leaves to 3.8 cm wide).",,"Native","Flowering",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
200,1.00,"NOCA",656.00,12519.00,6294.00,,"2004 North Cascades National Park Forays","Juncaceae","Juncus parryi","Juncus","parryi","Engelm.",,,,,,,,1.00,"Sarah Gage",13.00,"Oct",2004.00,"FNA Vol. 22",,"Steve Hahn",,1267.00,,"1267","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Common, cespitose in large clumps.",,"Native","Fruiting",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
201,2.00,"WTU",656.00,12520.00,6294.00,,"2004 North Cascades National Park Forays","Juncaceae","Juncus parryi","Juncus","parryi","Engelm.",,,,,,,,1.00,"Sarah Gage",13.00,"Oct",2004.00,"FNA Vol. 22",,"Steve Hahn",,1267.00,,"1267","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Common, cespitose in large clumps.",,"Native","Fruiting",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
202,1.00,"NOCA",656.00,12521.00,6295.00,,"2004 North Cascades National Park Forays","Pteridaceae","Cryptogramma cascadensis","Cryptogramma","cascadensis","E.R. Alverson",,,,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"FNA Vol. 2",,"Steve Hahn",,1268.00,,"1268","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"In granitic talus at base of slope with Veratrum viride, Luetkea and Athyrium alpestre, often in overhangs and small caverns.  Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Cespitose, occasional.",,"Native","Fertile",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
203,2.00,"WTU",656.00,12522.00,6295.00,,"2004 North Cascades National Park Forays","Pteridaceae","Cryptogramma cascadensis","Cryptogramma","cascadensis","E.R. Alverson",,,,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"FNA Vol. 2",,"Steve Hahn",,1268.00,,"1268","Peter Zika, Jim Duemmel, Gene Myers",7.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 1.4 air km south-southeast of McAlester Lake, northeast end of Rainbow Ridge.",6200.00,,1890.00,,48.00,24.95,0.00,"N",120.00,40.82,0.00,"W",,,"GPS reading",10.00,671636.05,5365119.60,"WGS 84",,"Calc. from Lat-Long",,,,,"In granitic talus at base of slope with Veratrum viride, Luetkea and Athyrium alpestre, often in overhangs and small caverns.  Dry rocky steep northeast aspect, full sun, granitic outcrops and scattered stones.","Cespitose, occasional.",,"Native","Fertile",,"{BF4A86CB-ECCE-4CA1-B0F8-4204E664630E}",671636.04,5365119.59,"NAD83","OK","Natalya Antonova"
