"Replicate.","Destination Herbarium","NPS Accession Number","NPS Catalog Number","WTU Database ID","WTU Accession Number","Family","Scientific Name","Genus","Species","Author","Subspecific Rank","Subspecific taxon","Subspecific Author","Determiner","Determination Day","Determination Month","Determination Year","Determination Source","Determination Notes","Collector Name","Collector Number Prefix","Collector Number","Collector Number Suffix","Associated Collector","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Elevation (m)","Dec Latitude","W or E","Dec Longitude","N or S","Source","Lat-Long Datum","UTM Zone","Easting","Northing","Source_UTM","Site description","Specimen Details","Origin","Phenology","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
2.00,"WTU","NOCA-00840",18121.00,164010.00,,"Violaceae","Viola palustris","Viola","palustris","L.",,,,"David Giblin",30.00,"Aug",2007.00,"H&C",,"Lily Hickenbottom","07-","29",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Corollas light purple. Locally common on saturated soil.","Native","Flowering","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18122.00,164011.00,,"Onagraceae","Epilobium lactiflorum","Epilobium","lactiflorum","Hausskn.",,,,"David Giblin",30.00,"Aug",2007.00,"Jepson 1993",,"Lily Hickenbottom","07-","30",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Corolla white. Annual.","Native","Flowering & Fruiting","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18123.00,164011.00,,"Onagraceae","Epilobium lactiflorum","Epilobium","lactiflorum","Hausskn.",,,,"David Giblin",30.00,"Aug",2007.00,"Jepson 1993",,"Lily Hickenbottom","07-","30",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Corolla white. Annual.","Native","Flowering & Fruiting","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18124.00,164012.00,,"Liliaceae","Stenanthium occidentale","Stenanthium","occidentale","Gray",,,,"David Giblin",30.00,"Aug",2007.00,"FNA",,"Lily Hickenbottom","07-","31",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Scattered in mesic benches.","Native","Flowering","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18125.00,164012.00,,"Liliaceae","Stenanthium occidentale","Stenanthium","occidentale","Gray",,,,"David Giblin",30.00,"Aug",2007.00,"FNA",,"Lily Hickenbottom","07-","31",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Scattered in mesic benches.","Native","Flowering","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18126.00,164012.00,,"Liliaceae","Stenanthium occidentale","Stenanthium","occidentale","Gray",,,,"David Giblin",30.00,"Aug",2007.00,"FNA",,"Lily Hickenbottom","07-","31",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Scattered in mesic benches.","Native","Flowering","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18127.00,164013.00,,"Portulacaceae","Montia parviflora","Montia","parviflora","(Dougl. ex Hook.) T.J. Howell",,,,"David Giblin",30.00,"Aug",2007.00,"FNA",,"Lily Hickenbottom","07-","32",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Corollas light purple. Scattered on rocky outcropping.","Native","Flowering & Fruiting","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18128.00,164013.00,,"Portulacaceae","Montia parviflora","Montia","parviflora","(Dougl. ex Hook.) T.J. Howell",,,,"David Giblin",30.00,"Aug",2007.00,"FNA",,"Lily Hickenbottom","07-","32",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Corollas light purple. Scattered on rocky outcropping.","Native","Flowering & Fruiting","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18129.00,164014.00,,"Polygonaceae","Polygonum minimum","Polygonum","minimum","Wats.",,,,"David Giblin",30.00,"Aug",2007.00,"FNA",,"Lily Hickenbottom","07-","33",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Annual; pink flowers.","Native","Flowering & Fruiting","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18130.00,164014.00,,"Polygonaceae","Polygonum minimum","Polygonum","minimum","Wats.",,,,"David Giblin",30.00,"Aug",2007.00,"FNA",,"Lily Hickenbottom","07-","33",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.","Annual; pink flowers.","Native","Flowering & Fruiting","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18131.00,164015.00,,"Cyperaceae","Carex spectabilis","Carex","spectabilis","Dewey",,,,"Peter Zika",,"Aug",2007.00,"FNA",,"Lily Hickenbottom","07-","34",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.",,"Native","Flowering","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18132.00,164015.00,,"Cyperaceae","Carex spectabilis","Carex","spectabilis","Dewey",,,,"Peter Zika",,"Aug",2007.00,"FNA",,"Lily Hickenbottom","07-","34",,"Kelly O'Neil, Peter Zika, David Giblin",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Lake. East and south facing slopes.",5412.00,1650.00,48.91,"W",-121.45,"N","GPS reading","NAD 83",10.00,613216.59,5419502.50,"Conversion algorithm","25 percent talus slope with rocky outcropping interspersed with snowmelt streams. Athyrium alpestre and Cryptogramma acrostichoides common. Granite bedrock.",,"Native","Flowering","{17306B71-788D-4082-9946-D5B301CE93B0}",613216.35,5419502.42,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18133.00,164040.00,,"Fabaceae","Lupinus latifolius var. subalpinus","Lupinus","latifolius","Agardh","var.","subalpinus","(Piper & Robins.) Smith","David Giblin",31.00,"Aug",2007.00,"H&C",,"Megan A. Jensen",,"332",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Scattered throughout meadow.","Native","Flowering","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18134.00,164040.00,,"Fabaceae","Lupinus latifolius var. subalpinus","Lupinus","latifolius","Agardh","var.","subalpinus","(Piper & Robins.) Smith","David Giblin",31.00,"Aug",2007.00,"H&C",,"Megan A. Jensen",,"332",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Scattered throughout meadow.","Native","Flowering","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18135.00,164040.00,,"Fabaceae","Lupinus latifolius var. subalpinus","Lupinus","latifolius","Agardh","var.","subalpinus","(Piper & Robins.) Smith","David Giblin",31.00,"Aug",2007.00,"H&C",,"Megan A. Jensen",,"332",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Scattered throughout meadow.","Native","Flowering","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18136.00,164042.00,,"Ranunculaceae","Aquilegia formosa","Aquilegia","formosa","Fisch.",,,,"David Giblin",31.00,"Aug",2007.00,"H&C",,"Megan A. Jensen",,"333",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Common.","Native","Flowering","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18137.00,164042.00,,"Ranunculaceae","Aquilegia formosa","Aquilegia","formosa","Fisch.",,,,"David Giblin",31.00,"Aug",2007.00,"H&C",,"Megan A. Jensen",,"333",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Common.","Native","Flowering","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18138.00,164042.00,,"Ranunculaceae","Aquilegia formosa","Aquilegia","formosa","Fisch.",,,,"David Giblin",31.00,"Aug",2007.00,"H&C",,"Megan A. Jensen",,"333",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Common.","Native","Flowering","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18139.00,164043.00,,"Asteraceae","Arnica latifolia","Arnica","latifolia","Bong.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Megan A. Jensen",,"334",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Ray and disk florets yellow. Scattered.","Native","Flowering","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18140.00,164043.00,,"Asteraceae","Arnica latifolia","Arnica","latifolia","Bong.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Megan A. Jensen",,"334",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Ray and disk florets yellow. Scattered.","Native","Flowering","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18141.00,164043.00,,"Asteraceae","Arnica latifolia","Arnica","latifolia","Bong.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Megan A. Jensen",,"334",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Ray and disk florets yellow. Scattered.","Native","Flowering","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18142.00,164044.00,,"Scrophulariaceae","Pedicularis bracteosa var. latifolia","Pedicularis","bracteosa","Benth.","var.","latifolia","(Pennell) Cronq.","David Giblin",31.00,"Aug",2007.00,"H&C",,"Megan A. Jensen",,"335",,"Steve Hahn",2.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Hannegan Pass trail. Collection point is about 100 meters east of the North Cascades National Park boundary(down the Chilliwack River) near a small stream.",4361.00,1329.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608301.99,5416081.69,"Conversion algorithm","Lush herbaceous meadows dominated by Veratrum viride, Carex spectabilis, Valerian sitchensis, Lupinus arcticus, Chamerion angustifolium, with areas of shrubs dominated by Vaccinium deliciosum, and Vaccinium membranaceum. Slopes are undulating and 15-20 de","Not common. Growing in partial shade of tree.","Native","Flowering & Fruiting","{AF1C1627-7554-4E62-B9C5-D4A43FB92FED}",608302.23,5416081.99,"NAD83","OK","Natalya Antonova"
